mean_return,MHK,WY,GPC,NUE,LH,FFIV,AMG,APA,GD,COST,DOV,KMX,NVDA,OXY,CHTR,MAC,SNI,PEG,MDT,FL,WU,ARE,ES,PXD,UNH,SEE,HSIC,MCO,HCA,LMT,DHI,AVGO,M,CB,DISCA,AXP,D,DLTR,CRM,CTXS,NEM,SRE,HBI,BXP,ETFC,CTAS,SBAC,TGT,TSN,ESS,ADP,PGR,LNT,MAS,EA,WYNN,MU,BEN,HIG,AAP,HCN,XRAY,AMAT,VMC,SBUX,PCAR,OMC,WEC,MET,RRC,CVX,EQT,MCHP,TSS,TPR,MPC,LB,MAR,ZTS,GWW,ADI,AEE,PDCO,DISH,PPG,FTI,RL,TROW,YUM,CBS,EMN,CMG,CAH,V,PAYX,AMP,TXT,PG,MKC,XEC
5.064292645931264131e-02,5.574908404699728814e-01,9.533479717075403759e-01,6.755080636810343320e-01,9.178050990008141952e-01,8.200754279589910212e-01,6.879591067100505608e-01,6.571852003641547313e-01,1.010475182081878920e+00,5.747923943371887612e-01,7.786294219692836416e-01,7.313970539665892723e-01,3.131703487366634397e-01,8.770820209251006805e-01,9.061346435777544173e-01,6.263436852518572406e-01,5.969344726140441981e-01,9.477949576823355704e-01,8.669577569341441192e-01,2.869817135830894927e-01,5.809759945247351398e-01,4.390610146805923875e-01,1.022128530766776233e+00,7.986020383673517742e-01,6.545467555550710248e-01,7.937161785597790509e-01,5.609100675374948386e-01,1.252341213419290611e+00,1.024631096020556020e+00,4.654740574793213570e-01,8.226911379850198047e-01,7.922214102398340563e-01,8.212031346418769973e-01,6.593344925628661368e-01,4.972847148297965814e-01,4.052896409750562090e-01,8.220663500873116591e-01,8.789979165361545554e-01,6.534934694295702062e-01,6.641373089530873131e-01,6.979513913818896631e-01,7.537312225766807927e-01,5.454576598071462223e-01,1.084378914745903977e+00,6.733914850427961118e-01,9.115565541930220617e-01,6.641841186322600121e-01,8.624012643876025619e-01,3.117251012233459573e+00,8.717583045534229580e-01,7.570536698068905945e-01,8.802274799521316861e-01,5.788198285338255200e-01,8.383630184514958561e-01,5.273656319894224342e-01,6.142844861057373818e-01,5.388571770361454405e-01,9.420013231656572117e-01,6.476236057711791672e-01,6.902912705249329983e-01,9.412829299939518002e-01,5.235160042994539964e-01,7.430143213491601228e-01,9.788081361712311912e-01,8.390489359297342853e-01,7.959767110321962491e-01,1.129073425861272018e+00,5.917631344590518205e-01,4.201186581228946726e-01,7.134036074031996355e-01,5.596862364455837957e-01,5.737853576407531131e-01,9.318556388766754406e-01,4.078344090617441742e-01,9.972463032975543706e-01,1.790930484749381879e+00,3.618553877836684363e-01,9.385182088771654163e-01,5.668353974850993682e-01,5.777277232654958183e-01,8.120632680010986260e-01,9.420039241868212176e-01,7.176209095895109691e-01,8.730624762088873281e-01,6.565922416515752591e-01,1.124857992693981679e+00,1.384020316888119329e+00,9.445976940637486052e-01,8.974013433921286254e-01,6.681289153414293747e-01,7.770206366703575895e-01,1.383908367088970914e+00,1.302500214662210221e+00,1.260183529175219030e+00,9.945962015264253608e-01,6.783215489162215395e-01,5.585068592688106071e-01,8.009582704737087111e-01,1.603627405036123887e+00,1.233115787187950119e+00,6.899546418194444364e-01
1.077481716203191470e-02,4.025355950909711433e-01,7.743390087060653126e-01,3.895340663060978814e-01,8.042323200305189213e-01,7.186107616900118122e-01,5.734952336298931863e-01,6.660962306697458812e-01,6.310226350753093127e-01,4.067671339645785866e-01,5.638015271726930511e-01,4.725845276048080135e-01,2.262866162312837659e-01,5.701202733808523604e-01,7.263472766795798785e-01,3.088673147467198010e-01,3.493921395617232695e-01,8.138327581014600520e-01,8.145420962097158490e-01,1.405760781957751948e-01,5.855696480758936229e-01,3.398727587138667405e-01,4.942547557823776527e-01,6.456686433475385956e-01,4.720962542270052409e-01,4.973762094390166144e-01,2.741805709415078285e-01,2.493061962737237458e+00,9.810175846865688554e-01,2.657687858571443629e-01,4.559120569485441976e-01,5.572725423372569820e-01,6.182176026073420427e-01,5.485119742303515844e-01,3.224345923179468554e-01,2.450563615885219260e-01,9.116307973172532719e-01,1.080544713044413907e+00,3.228456288938364449e-01,5.585104604654673732e-01,5.125454358914288688e-01,6.280151046765047873e-01,2.993029721279730215e-01,6.571083718971000298e-01,1.318103855650688105e+00,1.139440110037990728e+00,4.711266996118647077e-01,6.508306198921216534e-01,8.717583045534229580e-01,4.727662282057775833e+00,5.159409827857363018e-01,1.082415366581071403e+00,5.684088598493485245e-01,7.085879457201166298e-01,3.612305740103622376e-01,4.469438431893955066e-01,4.963460762821579331e-01,2.195381428955720526e+00,4.930603616598061567e-01,4.173853257731852673e-01,7.551412055988268035e-01,4.182393568411760798e-01,7.937582913724843259e-01,7.477163777157900260e-01,5.684298779152594516e-01,1.554133719681564774e+00,1.147375491083921784e+00,4.878976352575962183e-01,2.414580988098538328e-01,3.211055736517270942e-01,3.440228749394954044e-01,4.517042184969746743e-01,7.126200158360539438e-01,2.983149928331220724e-01,1.037342109514415744e+00,7.938761125441873290e-01,2.112793779461091259e-01,9.084158956994555778e-01,3.497192560016506580e-01,2.732854482419643793e-01,5.875369665346754644e-01,7.468775639119594745e-01,5.159479505302300151e-01,1.015579414396743596e+00,4.833850461848778202e-01,9.542935204071150146e-01,7.209288905862291097e-01,7.691868859827180049e-01,6.720919419113571269e-01,4.878360436642486531e-01,7.243723884407926583e-01,1.336741522168914509e+00,8.317658042169674415e-01,1.033027115471716773e+00,8.396951255142078852e-01,4.350106987745464004e-01,4.553938640094603585e-01,5.365452525239444714e-01,8.891327076990073186e-01,1.055499032003610616e+00,4.464108311184313282e-01
3.125712929931930700e-02,4.816949324634823837e-01,6.829074573649281943e-01,5.391958060369467232e-01,6.901002891029478503e-01,5.050460417228637144e-01,4.801386673639043701e-01,5.762140457514118852e-01,7.424279471135593056e-01,4.659077610051718943e-01,4.039271875365730846e-01,5.661527401032631079e-01,3.321512552282156472e-01,6.456033088674674181e-01,6.154180327610293544e-01,3.856055231131897409e-01,4.731356485153976332e-01,7.139590480745577894e-01,7.163111323717569201e-01,1.457428245153933877e-01,4.922930896388671984e-01,3.839617869572142239e-01,6.149417635903092760e-01,5.979227862554216122e-01,5.062783248607811704e-01,5.798127563697460518e-01,3.231091209645486906e-01,8.237462571776736908e-01,6.639371798095552446e-01,3.569330408478192940e-01,6.065936639716205114e-01,6.109166818767827190e-01,6.118125895531278946e-01,4.222724524913264443e-01,4.119728228886740395e-01,2.444642865076358806e-01,6.248700633977334329e-01,5.960767931927163366e-01,5.249780303534292702e-01,4.353783371511654177e-01,5.083426582749099865e-01,5.323304788566111112e-01,3.808911729100235566e-01,7.607701760413629888e-01,5.171825497575838204e-01,6.783854032476607232e-01,4.843232122285701657e-01,5.379673238675048985e-01,7.570536698068905945e-01,5.159409827857363018e-01,1.301431538074974803e+00,5.245091712878242607e-01,3.982220629126719813e-01,5.909134347940050436e-01,4.199758343386829629e-01,5.025580532764154507e-01,4.108720527069747996e-01,6.983821459788580599e-01,5.677845122262273891e-01,5.317781578067509729e-01,6.170409850551656916e-01,4.581096327974826243e-01,5.944618303375416302e-01,6.824943398836762487e-01,5.743675667596103152e-01,5.519135912119068621e-01,7.924681030911081558e-01,4.663087246353776472e-01,2.821609694614528041e-01,5.668320036109668614e-01,4.299915829770061260e-01,4.421309985082868543e-01,5.876200118226309055e-01,3.245860963849134251e-01,7.389483097966214054e-01,7.885136417310116830e-01,2.729296889485212652e-01,7.002043456021450618e-01,3.193967636367400220e-01,4.120683945335383846e-01,5.664484422842589462e-01,6.962863650791101255e-01,5.036942196653603210e-01,5.314079104754728666e-01,5.170130568899213852e-01,8.006047696801307234e-01,8.860825949185675565e-01,7.037490280860700942e-01,6.307808007045697662e-01,5.015388890319837367e-01,5.618388152485875864e-01,7.604235798087950471e-01,8.089153043194170500e-01,8.897594295058878222e-01,6.837640237946460697e-01,5.763593178053615373e-01,4.728064575640573697e-01,4.361750804489106237e-01,7.274159011055072455e-01,7.713156304403598895e-01,5.052132924403698322e-01
1.624668282628297447e-02,2.870486289337413899e-01,8.450500651331472879e-01,4.874949257237116695e-01,1.165914777611770203e+00,6.029813010942435270e-01,5.360568488036386858e-01,5.986476251428283213e-01,8.338862023305384508e-01,5.028496493305939508e-01,3.875876854902012281e-01,4.701157415066377632e-01,2.466508246096355828e-01,7.270450523828491107e-01,9.211199308586922596e-01,3.384356928923956676e-01,3.687699912625148069e-01,1.022235518377317520e+00,9.192532137563995676e-01,-5.791068581659926384e-02,3.936027838366065179e-01,3.032209979807423683e-01,5.889582326751414687e-01,6.989023736891921690e-01,4.744016339950729577e-01,6.105446514108331391e-01,1.839048292261682427e-01,1.841055840109445452e+00,1.049338791818345884e+00,1.857942273415216505e-01,6.965059704934394302e-01,5.739515781890593971e-01,6.937554926421480861e-01,6.373572386760910646e-01,3.070768878425986226e-01,-8.081851931828870281e-03,1.133077911293968842e+00,2.693833967504579263e+00,5.787502337643276595e-01,7.082372013339803818e-01,4.124259486412991116e-01,6.911523863680716362e-01,2.037454471616791385e-01,7.765643473230552374e-01,1.061246388853645639e+00,1.339930887510798918e+00,3.724924447806730043e-01,5.470162937531831693e-01,8.802274799521316861e-01,1.082415366581071403e+00,5.245091712878242607e-01,5.414234194311516646e+00,4.229656075959634665e-01,7.089993090735712267e-01,1.705402317085444874e-01,4.241317685046311348e-01,4.600042274136221243e-01,1.525614735584304382e+00,3.731798271890188756e-01,4.350720008847334674e-01,8.066872209545931094e-01,4.492196240942721852e-01,6.488966859604609061e-01,1.099921647090453591e+00,5.990533578083856447e-01,1.597279519373058898e+00,9.349147620292679317e-01,5.210726817755557683e-01,1.386885185836694567e-01,3.929298411074212960e-01,2.992464631520645457e-01,4.942831164048406278e-01,7.360771069619445051e-01,2.349935291336039123e-01,1.030666944997378875e+00,7.418501148225573605e-01,-3.507260794770392098e-02,9.766977836667272150e-01,1.682767565273552701e-01,1.547382419362806349e-01,4.074474668858064641e-01,1.018232745004893580e+00,8.829804555304607838e-01,8.241977946054552806e-01,5.426398535171920168e-01,1.010478136473050847e+00,1.076889603553199626e+00,1.015847796751381482e+00,8.092876890076767804e-01,4.205567661360327669e-01,6.417556162614550530e-01,1.226790073544292925e+00,1.320079824472429442e+00,1.203039805783371330e+00,1.050688525125087258e+00,4.490661943894477814e-01,1.880703457525332578e-01,4.515651673766669649e-01,6.591780082537697094e-01,1.126250688066954053e+00,5.821781240220001985e-01
2.541756764900244409e-02,3.074244886308836189e-01,4.049361807309440620e-01,3.946011326873507530e-01,6.188479156174911955e-01,3.701631919574727703e-01,3.766457652743117057e-01,3.296946313297048903e-01,5.414373350266444840e-01,3.572576254467875190e-01,6.100830011025917265e-01,4.241365682772229584e-01,2.272816135523990921e-01,4.724944562453630703e-01,5.590518326875553168e-01,5.715137632633794373e-01,4.135316925253195719e-01,3.724742757712584673e-01,4.775683060547561420e-01,6.209648199332223895e-01,2.817928906638958453e-01,3.918198822923673608e-01,3.343376535478778111e-01,4.637851126017643044e-01,4.484823730519131857e-01,6.207903538147966360e-01,4.780127346636771080e-01,7.698425070564522965e-01,5.057225460789915861e-01,3.782566371325044030e-01,5.494689985280524214e-01,4.597062355392393385e-01,5.247293411931557294e-01,2.592545240606182189e-01,3.357334920187902694e-01,7.927474674317510628e-01,5.332607608543590283e-01,5.104145416943861591e-01,3.550812241713074413e-01,3.810995959032536518e-01,3.720440426254185140e-01,4.464194323666106357e-01,4.048048604075136225e-01,4.589140610259647146e-01,6.160926864313177598e-01,5.920094087506534430e-01,4.635139103914511227e-01,5.237946359560101683e-01,5.788198285338255200e-01,5.684088598493485245e-01,3.982220629126719813e-01,4.229656075959634665e-01,1.399452990756013371e+00,4.737311574820048388e-01,4.573740980554592550e-01,4.169842002983962237e-01,3.355710359289937883e-01,7.324582350371132700e-01,3.548122632335377058e-01,5.269345940612709667e-01,4.064847669602454361e-01,2.077141175201130674e-01,4.329316187512515790e-01,3.706354413814968440e-01,4.789387832072718454e-01,6.045056498777874321e-01,4.362213538547188296e-01,2.127556817090331120e-01,8.162389977325700263e-01,3.629049690134681372e-01,4.560808107330858729e-01,3.093408456097867520e-01,4.624168561409865430e-01,4.042307517816499662e-01,5.980377179100270224e-01,5.424676549907596623e-01,7.120357611933179065e-01,5.725437888698596822e-01,5.019375340089493598e-01,3.188379176276316396e-01,3.782635284554839994e-01,5.306330099652918353e-01,4.399904458741201174e-01,3.577381300769773564e-01,4.168809465410027726e-01,4.461300215152946280e-01,3.712373163883342930e-01,3.889192136066124128e-01,4.873116627028885040e-01,3.874341495130650959e-01,4.667472259879660856e-01,5.821229731643188243e-01,5.576286824248556373e-01,6.392873328778491127e-01,5.713227791367015973e-01,4.452018998129869676e-01,4.535581782193615630e-01,5.632811314572406802e-01,4.784388322162022034e-01,4.544715314020673635e-01,3.263520436617893261e-01
7.965372603800112417e-02,4.384508277996743142e-01,6.685231895480109321e-01,4.746532199375984029e-01,8.140606131618929320e-01,5.695650469272659500e-01,6.864990376512043468e-01,5.402665382736296928e-01,8.164118025742482798e-01,4.646669391217140843e-01,4.755501849947765813e-01,5.613200515032643612e-01,3.824008456131283151e-01,6.371181234833338536e-01,8.126422926582960171e-01,4.171911756266123428e-01,4.510238640784581809e-01,8.147818008766365416e-01,7.108646364588691036e-01,2.226530740630677241e-01,4.897106311128452960e-01,3.849131444681669345e-01,5.794647183472166896e-01,5.964397083372104946e-01,5.853044575719681397e-01,6.657151066733723033e-01,3.656471598182831628e-01,9.125844671219147664e-01,8.091949502936139904e-01,3.715416742557332008e-01,6.395461561937406669e-01,6.932607629997534771e-01,6.932864575787354156e-01,5.635756742921939066e-01,4.240550464507210071e-01,2.883985615191195784e-01,7.391305629742306316e-01,7.217390273801601586e-01,4.823078907157787310e-01,6.846683882240631736e-01,4.741330511306904860e-01,7.240913536049199406e-01,4.012926382267067993e-01,8.143922977962076981e-01,5.842324630395490104e-01,7.908026817102300488e-01,5.542946306587557270e-01,7.566450318559988508e-01,8.383630184514958561e-01,7.085879457201166298e-01,5.909134347940050436e-01,7.089993090735712267e-01,4.737311574820048388e-01,1.308822366185233621e+00,4.456377754755139198e-01,5.588792946979185272e-01,5.173865060847572250e-01,8.545584667252503763e-01,5.185979530602403687e-01,5.552346001252124186e-01,8.725214420458570208e-01,5.186735856561686120e-01,5.835573534172348031e-01,7.465379071053693805e-01,7.563988697406365258e-01,6.866886305502725163e-01,6.977878162412833873e-01,4.941554646137305551e-01,3.357746501859208976e-01,6.845811143242894747e-01,4.374081115806395803e-01,4.492314664996600593e-01,7.216718650388526113e-01,3.309453093746731467e-01,7.966204192807958551e-01,8.671830762895036404e-01,3.002206048736499877e-01,8.675526471493660852e-01,3.639127609593205692e-01,4.089878572158201497e-01,5.454245825259433911e-01,7.572467664017319411e-01,6.118068290840221746e-01,6.936568629707384748e-01,5.121046134294588992e-01,8.682587686618449263e-01,9.305817824686388740e-01,7.645460984673705385e-01,6.601903006560883025e-01,5.612039250812599356e-01,7.058840957912621006e-01,1.069969884293016538e+00,9.762618665757394343e-01,9.968554100031132847e-01,7.938533062637868065e-01,5.462711455107597258e-01,4.587069795547396578e-01,4.845408684486801620e-01,8.087243036051852130e-01,9.282133870284238197e-01,6.497133355998487847e-01
4.352366686386371225e-02,3.378199299644424336e-01,4.595270703303258042e-01,3.598253856249774563e-01,4.518867645386551724e-01,3.100130180159132998e-01,3.544263827688806101e-01,3.266898973899203251e-01,5.105797598698635920e-01,3.659032007326342706e-01,4.941105218964428891e-01,4.771180217921667244e-01,2.513700482859876351e-01,3.518109211505067169e-01,4.462397573744256163e-01,3.884839533625800145e-01,4.082009573148274173e-01,3.264353499144211357e-01,3.913004031371153379e-01,3.971362878437815214e-01,1.985232054730133033e-01,6.351916788422463656e-01,4.139277057767066781e-01,2.925425753347268842e-01,4.774028220917890808e-01,5.356542367891056200e-01,3.646335243517913605e-01,4.020698603068720289e-01,4.617794766745225155e-01,4.661157989576598659e-01,4.402652703754438845e-01,4.470807410539698323e-01,4.634627718503110949e-01,3.349454107692186877e-01,3.707479272603703135e-01,4.597594928211190535e-01,4.386067327887350209e-01,3.445148971626418866e-01,3.947033576630170071e-01,2.802731422698362396e-01,3.157513002719386508e-01,4.518454183855766249e-01,5.401087005386545625e-01,4.860593478674958279e-01,3.698223163349181331e-01,3.967834193851927926e-01,4.304961136085946882e-01,4.692629179839336029e-01,5.273656319894224342e-01,3.612305740103622376e-01,4.199758343386829629e-01,1.705402317085444874e-01,4.573740980554592550e-01,4.456377754755139198e-01,1.098407821120602090e+00,3.423093162518267007e-01,3.207682873894226461e-01,4.433908036468522385e-01,4.598917796165143956e-01,5.586696910429769236e-01,4.663600942736497168e-01,3.130661474012578771e-01,3.781422013717834485e-01,3.350149152351641346e-01,3.962896941267567974e-01,2.708488693839795070e-01,4.009448987355649363e-01,3.294822789884530034e-01,4.330417659396295638e-01,4.578796974707959877e-01,5.514046091441451303e-01,3.336706044577874009e-01,4.155089009398426625e-01,4.645815270910563233e-01,4.751253934700351289e-01,5.697840672435373621e-01,4.100191511948580447e-01,4.795109368913509917e-01,3.769426851804844047e-01,4.504652789524315470e-01,3.964759285317758231e-01,4.561087185927397147e-01,3.513544197767749511e-01,2.340745156825174977e-01,3.845320651887085828e-01,4.626873990732725539e-01,4.094445294435691274e-01,3.500715169811159933e-01,4.348610476333426567e-01,4.324620581953776965e-01,4.088861517387013533e-01,4.196096775519163047e-01,4.460394628045346033e-01,5.207610844759997804e-01,4.313380653056258507e-01,4.434879689878940545e-01,6.957226198870437583e-01,3.839477984353018014e-01,5.321201626508360594e-01,3.731096722539603561e-01,4.369709621578340419e-01
5.478216216173193570e-02,3.006488663430509356e-01,5.284206113450691245e-01,4.687343225312687878e-01,5.031570313464701627e-01,6.300238516753684515e-01,4.494830454508927930e-01,9.030213480171721541e-01,6.725922321289420358e-01,4.633683979969423494e-01,3.901740282940324711e-01,6.768171929283479660e-01,3.510252541371475243e-01,5.338357418568928647e-01,5.391713286992437792e-01,3.737582047898576620e-01,4.047080504634413822e-01,6.231097224299853021e-01,5.647810973933365952e-01,1.986406752613135984e-01,8.321869178657903543e-01,3.279889919083311400e-01,5.033625542135353736e-01,9.986481237235893538e-01,5.411443832699283085e-01,5.365138923369378032e-01,2.881547551227042758e-01,6.131263834298370519e-01,5.732079993400316376e-01,3.871836307062127558e-01,6.015699929133411228e-01,6.521306399919029051e-01,5.770538824133477629e-01,6.688920328468526133e-01,5.744709794793921853e-01,2.588634303049549557e-01,4.683476201550482720e-01,4.405709944098014641e-01,5.605649116587314573e-01,5.259391513104282323e-01,3.372970533051939390e-01,4.460709189473958114e-01,3.781980854581259988e-01,6.078093989525159557e-01,4.695420313612679308e-01,4.945724778996929416e-01,5.061523572728200415e-01,5.923131885233011706e-01,6.142844861057373818e-01,4.469438431893955066e-01,5.025580532764154507e-01,4.241317685046311348e-01,4.169842002983962237e-01,5.588792946979185272e-01,3.423093162518267007e-01,2.395614353292673471e+00,5.395485488023142873e-01,5.483308262100441421e-01,2.721656270064964356e-01,5.137611611302249637e-01,5.659051979681209987e-01,3.816550210428014123e-01,4.872098934609930265e-01,5.628854704142856047e-01,7.613378379055114609e-01,2.668857822510797284e-01,4.527563849003014007e-01,5.499299181442174334e-01,2.859502229282417374e-01,5.473700441541085038e-01,4.566809082962774435e-01,7.207541946330757732e-01,5.412206188151730268e-01,3.033367541748495655e-01,5.350626901563589888e-01,6.435418007631381609e-01,2.594388418182305145e-01,5.248816040638558666e-01,3.348924877988774806e-01,3.974889862868396517e-01,4.527005022641537590e-01,6.260186937304125232e-01,4.594261791519866356e-01,2.541249849173866648e-01,4.791922224306016664e-01,5.804357818912947442e-01,6.981412176592809438e-01,5.810260409041936303e-01,5.467451135465360990e-01,4.537706656317999077e-01,5.038219110024808600e-01,6.391037479014370914e-01,5.671116815484845697e-01,8.159075472056139811e-01,5.382558199528376663e-01,4.709393707392572903e-01,3.481530377101211826e-01,4.012566232120763909e-01,6.109984743353186198e-01,1.598347280720292529e+00,4.783115168380928095e-01
6.855194810351183943e-02,3.409804623508041477e-01,5.264774347584938452e-01,3.854163334587711320e-01,6.142427075954631777e-01,4.510181810500284438e-01,5.478570714613085757e-01,4.715245694110648533e-01,6.552874745984040850e-01,3.979272682496689528e-01,2.583929519515401063e-01,5.843564163072195727e-01,2.307010242766497077e-01,5.625357684535490232e-01,5.599422023037331497e-01,3.250329079289655532e-01,3.692006821071522893e-01,6.961017390561189400e-01,5.013210466857087599e-01,1.086724404829294277e-01,3.605161331598096264e-01,3.414525345011057977e-01,4.917941493074852732e-01,6.182161798261898156e-01,4.264786373271596820e-01,5.256401448309493407e-01,2.918170902231817521e-01,6.023256122096238840e-01,5.710827955200642458e-01,2.261790880501688694e-01,7.020980845697387673e-01,6.237463230740372122e-01,6.046767469578663290e-01,4.915979020836183100e-01,3.580082610559435774e-01,1.991218155298180581e-01,5.602688149945413976e-01,4.117577601002914145e-01,4.095521242255454886e-01,5.610126997629240053e-01,3.877942026520954100e-01,4.497525259851501422e-01,3.476344439012988285e-01,6.468702154078683764e-01,3.319878105763874321e-01,6.227899636730843680e-01,4.511740259847422663e-01,7.072153969989118938e-01,5.388571770361454405e-01,4.963460762821579331e-01,4.108720527069747996e-01,4.600042274136221243e-01,3.355710359289937883e-01,5.173865060847572250e-01,3.207682873894226461e-01,5.395485488023142873e-01,2.315586377381284588e+00,5.443297608325251558e-01,4.392687043315490758e-01,3.670434533466346294e-01,5.946391392786372077e-01,2.773391794019006151e-01,4.374585184640982227e-01,5.187772420725658140e-01,5.680695275834438673e-01,3.687390515035045002e-01,5.508085370925178692e-01,4.228686633815274543e-01,2.613473907043464273e-01,5.372103975041688795e-01,3.445544338004431495e-01,3.115202112556222924e-01,4.633444844685264963e-01,2.298742363764145202e-01,5.850580167025927203e-01,5.142550911334270447e-01,2.038187025440268418e-01,5.834300704769489476e-01,2.855228720310275525e-01,2.814593870709851675e-01,4.668823390395283046e-01,5.989087221946071127e-01,5.646405924826433109e-01,3.601649867319909881e-01,4.483973612441812806e-01,7.278447032040784581e-01,9.374354737529340120e-01,5.967920331875612439e-01,6.061493565183346810e-01,4.459162366783406273e-01,5.358095582725718176e-01,7.582312994404102335e-01,6.103097890691382421e-01,7.966293436574307663e-01,6.847301302655910415e-01,4.353079153834832349e-01,3.995918201244298973e-01,3.336960356018472407e-01,5.920809034818801386e-01,8.510091765767956451e-01,5.981958536859879327e-01
6.078823642052888498e-02,5.546834052149519634e-01,9.784037237495956107e-01,6.032720690558497356e-01,1.265408155874800489e+00,7.641889128393046793e-01,7.658383466598744915e-01,6.726410109412330751e-01,8.722846143531742813e-01,5.113409942985569501e-01,5.818181775256486832e-01,5.947594151688083697e-01,3.804493591789298579e-01,8.015096062350208772e-01,1.058496377061998395e+00,3.371984697073329706e-01,5.652198882360361942e-01,1.236647078263468646e+00,1.019176310177428268e+00,7.123342379553677939e-02,5.775293854816760941e-01,3.704326118793987987e-01,6.194833932579403291e-01,6.875004658261701929e-01,6.462209065161377275e-01,9.295712839708832886e-01,2.687386645563799026e-01,4.057257721600101341e+00,1.380018592887971796e+00,3.350027398450191041e-01,7.291626010048237738e-01,7.966043160230563691e-01,8.374728264136426237e-01,5.989460357305115279e-01,4.942472472140178041e-01,1.569993710445557189e-01,1.223683993055835639e+00,1.493613264026836918e+00,5.004275794198526084e-01,8.173363486338899309e-01,4.852167009049999646e-01,7.669944876905491205e-01,3.536002913972282613e-01,9.196995302124596483e-01,2.076417662679251208e+00,1.233940931796478679e+00,5.585303998071708964e-01,8.155340233235761627e-01,9.420013231656572117e-01,2.195381428955720526e+00,6.983821459788580599e-01,1.525614735584304382e+00,7.324582350371132700e-01,8.545584667252503763e-01,4.433908036468522385e-01,5.483308262100441421e-01,5.443297608325251558e-01,4.789484944530972399e+00,6.415375363724655777e-01,6.598031187389845620e-01,1.004072093092081230e+00,5.647470128234077791e-01,6.576898402058501958e-01,1.065192556247817279e+00,7.486722522246445077e-01,2.227459273251003680e+00,1.167160652791533915e+00,5.431975854929407266e-01,3.389826350605443239e-01,7.212698730785269685e-01,4.432653567016749951e-01,5.425011173776302931e-01,8.091203861163442923e-01,3.326588267055651804e-01,1.368796100269275007e+00,9.818195095681577778e-01,1.504996051572539684e-01,1.223237567995078656e+00,2.874442197344260763e-01,3.170880515570442815e-01,6.194948839483935821e-01,1.014012666355881498e+00,6.643395842264065987e-01,9.582828961999410033e-01,6.217348161439250065e-01,1.218850282337392121e+00,6.186751372964123252e-01,1.186890180107046833e+00,8.646107119229712312e-01,5.134151551173273820e-01,9.582907950155333809e-01,1.419740718555726922e+00,1.397196122779241545e+00,1.364759910186994274e+00,1.042213683153703219e+00,6.519331434763865341e-01,4.216001629342382429e-01,5.295161492984776785e-01,1.055028388497464720e+00,1.229855218960634211e+00,6.087009229137947397e-01
8.320557960939510556e-02,1.329063334096262539e+00,6.414242161950544086e-01,3.689768708137523556e-01,4.629455914496944380e-01,3.825310997442096794e-01,4.544576065539241427e-01,3.253775309588307074e-01,6.285307691920090090e-01,4.305207492551048620e-01,6.966560344247769709e-01,6.097056053640406148e-01,4.020862928176719420e-01,4.504936458028497848e-01,5.740955494579632612e-01,3.952923605628605452e-01,4.453168620284901902e-01,6.444626790179116549e-01,7.713113687933399465e-01,2.170389693876697557e-01,4.167245477050563474e-01,4.857359698259067771e-01,7.457198283857254806e-01,5.654039985163838988e-01,4.571279739649911078e-01,4.633159315292617042e-01,3.976435989498633417e-01,7.655602496512495803e-01,5.733083988984118973e-01,3.680140655799415406e-01,4.839998629526017226e-01,5.361428692196725798e-01,5.975245671805357039e-01,4.243652606140027594e-01,3.861872834048807324e-01,3.051523075282326913e-01,5.376261782271092304e-01,4.025811922224006856e-01,5.187430235510880339e-01,3.466294951217454012e-01,5.720004508169279633e-01,4.280821281665059819e-01,4.241767874347597833e-01,7.539470713911571309e-01,4.955188081397761124e-01,4.765528944308042303e-01,4.680787504026341916e-01,5.573514978151847821e-01,6.476236057711791672e-01,4.930603616598061567e-01,5.677845122262273891e-01,3.731798271890188756e-01,3.548122632335377058e-01,5.185979530602403687e-01,4.598917796165143956e-01,2.721656270064964356e-01,4.392687043315490758e-01,6.415375363724655777e-01,2.154230706613720070e+00,4.930657245685433621e-01,5.526501936981933483e-01,5.615001400877871474e-01,6.464719532199607599e-01,6.062899652327444766e-01,4.969638309147400013e-01,4.941268517188570075e-01,5.954342067759018642e-01,5.196696326158811718e-01,2.588877877605004763e-01,5.045136011254145458e-01,4.144749619293439102e-01,4.373110345793330689e-01,5.990533107435755955e-01,3.168779855889713448e-01,5.222973442279637002e-01,6.529938859490654890e-01,2.871332864121280415e-01,5.409784175412707397e-01,3.509375922588700569e-01,5.040867769061290193e-01,7.351670645548359362e-01,5.643199931153186633e-01,4.766797755813957926e-01,5.530042402728194695e-01,3.898857408659487378e-01,9.278083739972466937e-01,6.569557456169075049e-01,6.683460946558874571e-01,5.533035248633334513e-01,5.454409677188100103e-01,5.205938581165766577e-01,3.719000843419301705e-01,7.807187326772692115e-01,7.064287273281195656e-01,5.767991205595072168e-01,4.716601861151238362e-01,5.276257277767707476e-01,4.781772433096727060e-01,6.206955228702857319e-01,5.856861001204712869e-01,5.148089069422070452e-01
