,Date,Open,High,Low,Close
649,09/08/2015,1927.30,1970.42,1927.30,1969.41
650,09/09/2015,1971.45,1988.63,1937.88,1942.04
651,09/10/2015,1941.59,1965.29,1937.19,1952.29
652,09/11/2015,1951.45,1961.05,1939.19,1961.05
653,09/14/2015,1963.06,1963.06,1948.27,1953.03
654,09/15/2015,1955.10,1983.19,1954.30,1978.09
655,09/16/2015,1978.02,1997.26,1977.93,1995.31
656,09/17/2015,1995.33,2020.86,1986.73,1990.20
657,09/18/2015,1989.66,1989.66,1953.45,1958.03
658,09/21/2015,1960.84,1979.64,1955.80,1966.97
659,09/22/2015,1961.39,1961.39,1929.22,1942.74
660,09/23/2015,1943.24,1949.52,1932.57,1938.76
661,09/24/2015,1934.81,1937.17,1908.92,1932.24
662,09/25/2015,1935.93,1952.89,1921.50,1931.34
663,09/28/2015,1929.18,1929.18,1879.21,1881.77
664,09/29/2015,1881.90,1899.48,1871.91,1884.09
665,09/30/2015,1887.14,1920.53,1887.14,1920.03
666,10/01/2015,1919.65,1927.21,1900.70,1923.82
667,10/02/2015,1921.77,1951.36,1893.70,1951.36
668,10/05/2015,1954.33,1989.17,1954.33,1987.05
669,10/06/2015,1986.63,1991.62,1971.99,1979.92
670,10/07/2015,1982.34,1999.31,1976.44,1995.83
671,10/08/2015,1994.01,2016.50,1987.53,2013.43
672,10/09/2015,2013.73,2020.13,2007.61,2014.89
673,10/12/2015,2015.65,2018.66,2010.55,2017.46
674,10/13/2015,2015.00,2022.34,2001.78,2003.69
675,10/14/2015,2003.66,2009.56,1990.73,1994.24
676,10/15/2015,1996.47,2024.15,1996.47,2023.86
677,10/16/2015,2024.37,2033.54,2020.46,2033.11
678,10/19/2015,2031.73,2034.45,2022.31,2033.66
679,10/20/2015,2033.13,2039.12,2026.61,2030.77
680,10/21/2015,2033.47,2037.97,2017.22,2018.94
681,10/22/2015,2021.88,2055.20,2021.88,2052.51
682,10/23/2015,2058.19,2079.74,2058.19,2075.15
683,10/26/2015,2075.08,2075.14,2066.53,2071.18
684,10/27/2015,2068.75,2070.37,2058.84,2065.89
685,10/28/2015,2066.48,2090.35,2063.11,2090.35
686,10/29/2015,2088.35,2092.52,2082.63,2089.41
687,10/30/2015,2090.00,2094.32,2079.34,2079.36
688,11/02/2015,2080.76,2106.20,2080.76,2104.05
689,11/03/2015,2102.63,2116.48,2097.51,2109.79
690,11/04/2015,2110.60,2114.59,2096.98,2102.31
691,11/05/2015,2101.68,2108.78,2090.41,2099.93
692,11/06/2015,2098.60,2101.91,2083.74,2099.20
693,11/09/2015,2096.56,2096.56,2068.24,2078.58
694,11/10/2015,2077.19,2083.67,2069.91,2081.72
695,11/11/2015,2083.41,2086.94,2074.85,2075.00
696,11/12/2015,2072.29,2072.29,2045.66,2045.97
697,11/13/2015,2044.64,2044.64,2022.02,2023.04
698,11/16/2015,2022.08,2053.22,2019.39,2053.19
699,11/17/2015,2053.67,2066.69,2045.90,2050.44
700,11/18/2015,2051.99,2085.31,2051.99,2083.58
701,11/19/2015,2083.70,2086.74,2078.76,2081.24
702,11/20/2015,2082.82,2097.06,2082.82,2089.17
703,11/23/2015,2089.41,2095.61,2081.39,2086.59
704,11/24/2015,2084.42,2094.12,2070.29,2089.14
705,11/25/2015,2089.30,2093.00,2086.30,2088.87
706,11/27/2015,2088.82,2093.29,2084.13,2090.11
707,11/30/2015,2090.95,2093.81,2080.41,2080.41
708,12/01/2015,2082.93,2103.37,2082.93,2102.63
709,12/02/2015,2101.71,2104.27,2077.11,2079.51
710,12/03/2015,2080.71,2085.00,2042.35,2049.62
711,12/04/2015,2051.24,2093.84,2051.24,2091.69
712,12/07/2015,2090.42,2090.42,2066.78,2077.07
713,12/08/2015,2073.39,2073.85,2052.32,2063.59
714,12/09/2015,2061.17,2080.33,2036.53,2047.62
715,12/10/2015,2047.93,2067.65,2045.67,2052.23
716,12/11/2015,2047.27,2047.27,2008.80,2012.37
717,12/14/2015,2013.37,2022.92,1993.26,2021.94
718,12/15/2015,2025.55,2053.87,2025.55,2043.41
719,12/16/2015,2046.50,2076.72,2042.43,2073.07
720,12/17/2015,2073.76,2076.37,2041.66,2041.89
721,12/18/2015,2040.81,2040.81,2005.33,2005.55
722,12/21/2015,2010.27,2022.90,2005.93,2021.15
723,12/22/2015,2023.15,2042.74,2020.49,2038.97
724,12/23/2015,2042.20,2064.73,2042.20,2064.29
725,12/24/2015,2063.52,2067.36,2058.73,2060.99
726,12/28/2015,2057.77,2057.77,2044.20,2056.50
727,12/29/2015,2060.54,2081.56,2060.54,2078.36
728,12/30/2015,2077.34,2077.34,2061.97,2063.36
729,12/31/2015,2060.59,2062.54,2043.62,2043.94
730,01/04/2016,2038.20,2038.20,1989.68,2012.66
731,01/05/2016,2013.78,2021.94,2004.17,2016.71
732,01/06/2016,2011.71,2011.71,1979.05,1990.26
733,01/07/2016,1985.32,1985.32,1938.83,1943.09
734,01/08/2016,1945.97,1960.40,1918.46,1922.03
735,01/11/2016,1926.12,1935.65,1901.10,1923.67
736,01/12/2016,1927.83,1947.38,1914.35,1938.68
737,01/13/2016,1940.34,1950.33,1886.41,1890.28
738,01/14/2016,1891.68,1934.47,1878.93,1921.84
739,01/15/2016,1916.68,1916.68,1857.83,1880.33
740,01/19/2016,1888.66,1901.44,1864.60,1881.33
741,01/20/2016,1876.18,1876.18,1812.29,1859.33
742,01/21/2016,1861.46,1889.85,1848.98,1868.99
743,01/22/2016,1877.40,1908.85,1877.40,1906.90
744,01/25/2016,1906.28,1906.28,1875.97,1877.08
745,01/26/2016,1878.79,1906.73,1878.79,1903.63
746,01/27/2016,1902.52,1916.99,1872.70,1882.95
747,01/28/2016,1885.22,1902.96,1873.65,1893.36
748,01/29/2016,1894.00,1940.24,1894.00,1940.24
749,02/01/2016,1936.94,1947.20,1920.30,1939.38
750,02/02/2016,1935.26,1935.26,1897.29,1903.03
751,02/03/2016,1907.07,1918.01,1872.23,1912.53
752,02/04/2016,1911.67,1927.35,1900.52,1915.45
753,02/05/2016,1913.07,1913.07,1872.65,1880.05
754,02/08/2016,1873.25,1873.25,1828.46,1853.44
755,02/09/2016,1848.46,1868.25,1834.94,1852.21
756,02/10/2016,1857.10,1881.60,1850.32,1851.86
757,02/11/2016,1847.00,1847.00,1810.10,1829.08
758,02/12/2016,1833.40,1864.78,1833.40,1864.78
